token_length,over_512,excess_tokens
671,True,159
580,True,68
423,False,0
1355,True,843
1526,True,1014
22,False,0
475,False,0
1061,True,549
58,False,0
741,True,229
239,False,0
382,False,0
1445,True,933
1999,True,1487
1111,True,599
99,False,0
165,False,0
612,True,100
386,False,0
464,False,0
692,True,180
627,True,115
971,True,459
240,False,0
796,True,284
692,True,180
335,False,0
1075,True,563
426,False,0
561,True,49
111,False,0
897,True,385
571,True,59
366,False,0
1476,True,964
395,False,0
633,True,121
479,False,0
436,False,0
1274,True,762
626,True,114
121,False,0
618,True,106
403,False,0
789,True,277
497,False,0
15,False,0
490,False,0
352,False,0
956,True,444
236,False,0
129,False,0
25,False,0
41,False,0
453,False,0
584,True,72
409,False,0
565,True,53
878,True,366
476,False,0
893,True,381
1306,True,794
359,False,0
168,False,0
911,True,399
481,False,0
91,False,0
54,False,0
182,False,0
854,True,342
847,True,335
109,False,0
110,False,0
1224,True,712
953,True,441
915,True,403
494,False,0
269,False,0
540,True,28
1090,True,578
216,False,0
544,True,32
320,False,0
517,True,5
1431,True,919
600,True,88
523,True,11
297,False,0
546,True,34
613,True,101
599,True,87
534,True,22
546,True,34
206,False,0
505,False,0
438,False,0
104,False,0
241,False,0
524,True,12
639,True,127
446,False,0
256,False,0
759,True,247
24,False,0
155,False,0
1646,True,1134
518,True,6
228,False,0
1222,True,710
780,True,268
264,False,0
414,False,0
523,True,11
1046,True,534
371,False,0
230,False,0
90,False,0
330,False,0
387,False,0
759,True,247
247,False,0
417,False,0
624,True,112
722,True,210
326,False,0
632,True,120
264,False,0
554,True,42
886,True,374
769,True,257
347,False,0
154,False,0
686,True,174
1013,True,501
1049,True,537
297,False,0
111,False,0
289,False,0
355,False,0
148,False,0
473,False,0
562,True,50
690,True,178
1080,True,568
1045,True,533
204,False,0
271,False,0
281,False,0
341,False,0
184,False,0
543,True,31
154,False,0
127,False,0
433,False,0
85,False,0
311,False,0
246,False,0
244,False,0
1270,True,758
479,False,0
462,False,0
403,False,0
1114,True,602
732,True,220
407,False,0
21,False,0
437,False,0
451,False,0
318,False,0
411,False,0
87,False,0
23,False,0
652,True,140
146,False,0
510,False,0
490,False,0
425,False,0
1105,True,593
85,False,0
1131,True,619
467,False,0
239,False,0
333,False,0
744,True,232
59,False,0
460,False,0
462,False,0
505,False,0
790,True,278
49,False,0
374,False,0
482,False,0
521,True,9
836,True,324
116,False,0
953,True,441
357,False,0
1101,True,589
446,False,0
315,False,0
169,False,0
111,False,0
439,False,0
552,True,40
62,False,0
415,False,0
378,False,0
51,False,0
112,False,0
670,True,158
318,False,0
105,False,0
583,True,71
2081,True,1569
1098,True,586
955,True,443
437,False,0
29,False,0
960,True,448
124,False,0
539,True,27
731,True,219
88,False,0
390,False,0
652,True,140
377,False,0
679,True,167
179,False,0
299,False,0
556,True,44
110,False,0
903,True,391
1193,True,681
40,False,0
52,False,0
781,True,269
396,False,0
403,False,0
279,False,0
556,True,44
2551,True,2039
1024,True,512
1106,True,594
366,False,0
533,True,21
608,True,96
344,False,0
481,False,0
71,False,0
736,True,224
45,False,0
312,False,0
675,True,163
443,False,0
170,False,0
528,True,16
480,False,0
174,False,0
806,True,294
453,False,0
969,True,457
145,False,0
361,False,0
483,False,0
278,False,0
1174,True,662
492,False,0
392,False,0
625,True,113
330,False,0
139,False,0
590,True,78
565,True,53
492,False,0
604,True,92
1087,True,575
1058,True,546
533,True,21
803,True,291
408,False,0
18,False,0
1101,True,589
1448,True,936
902,True,390
981,True,469
802,True,290
683,True,171
764,True,252
462,False,0
138,False,0
344,False,0
304,False,0
520,True,8
345,False,0
582,True,70
123,False,0
221,False,0
108,False,0
127,False,0
164,False,0
96,False,0
593,True,81
1260,True,748
142,False,0
261,False,0
468,False,0
426,False,0
122,False,0
541,True,29
69,False,0
462,False,0
318,False,0
42,False,0
137,False,0
216,False,0
457,False,0
734,True,222
643,True,131
435,False,0
491,False,0
399,False,0
793,True,281
385,False,0
100,False,0
328,False,0
679,True,167
831,True,319
511,False,0
607,True,95
564,True,52
239,False,0
507,False,0
501,False,0
121,False,0
45,False,0
358,False,0
82,False,0
527,True,15
1037,True,525
416,False,0
102,False,0
419,False,0
516,True,4
87,False,0
870,True,358
403,False,0
375,False,0
1401,True,889
599,True,87
343,False,0
418,False,0
1568,True,1056
321,False,0
450,False,0
220,False,0
416,False,0
159,False,0
295,False,0
89,False,0
697,True,185
441,False,0
460,False,0
129,False,0
776,True,264
737,True,225
471,False,0
798,True,286
1130,True,618
150,False,0
271,False,0
747,True,235
199,False,0
518,True,6
26,False,0
100,False,0
372,False,0
646,True,134
99,False,0
380,False,0
93,False,0
174,False,0
382,False,0
461,False,0
577,True,65
269,False,0
630,True,118
465,False,0
513,True,1
161,False,0
630,True,118
734,True,222
715,True,203
402,False,0
1083,True,571
163,False,0
876,True,364
500,False,0
320,False,0
759,True,247
911,True,399
433,False,0
54,False,0
520,True,8
1152,True,640
589,True,77
977,True,465
353,False,0
595,True,83
639,True,127
222,False,0
170,False,0
298,False,0
1362,True,850
318,False,0
500,False,0
1051,True,539
336,False,0
837,True,325
224,False,0
373,False,0
999,True,487
271,False,0
1210,True,698
345,False,0
871,True,359
647,True,135
490,False,0
828,True,316
512,False,0
796,True,284
313,False,0
1654,True,1142
489,False,0
683,True,171
388,False,0
119,False,0
799,True,287
545,True,33
19,False,0
581,True,69
2416,True,1904
574,True,62
686,True,174
217,False,0
491,False,0
810,True,298
1017,True,505
612,True,100
345,False,0
1216,True,704
940,True,428
172,False,0
483,False,0
1069,True,557
324,False,0
464,False,0
526,True,14
137,False,0
348,False,0
787,True,275
134,False,0
281,False,0
683,True,171
599,True,87
90,False,0
471,False,0
421,False,0
235,False,0
516,True,4
25,False,0
109,False,0
384,False,0
567,True,55
638,True,126
75,False,0
612,True,100
119,False,0
203,False,0
130,False,0
234,False,0
606,True,94
656,True,144
289,False,0
150,False,0
651,True,139
534,True,22
632,True,120
160,False,0
924,True,412
454,False,0
669,True,157
882,True,370
652,True,140
463,False,0
145,False,0
105,False,0
231,False,0
596,True,84
498,False,0
546,True,34
734,True,222
826,True,314
419,False,0
263,False,0
620,True,108
1008,True,496
528,True,16
669,True,157
201,False,0
154,False,0
531,True,19
548,True,36
987,True,475
827,True,315
299,False,0
705,True,193
109,False,0
37,False,0
416,False,0
121,False,0
684,True,172
649,True,137
36,False,0
479,False,0
944,True,432
635,True,123
97,False,0
120,False,0
369,False,0
592,True,80
550,True,38
523,True,11
460,False,0
604,True,92
767,True,255
397,False,0
94,False,0
342,False,0
363,False,0
674,True,162
876,True,364
700,True,188
482,False,0
315,False,0
427,False,0
451,False,0
79,False,0
1030,True,518
655,True,143
395,False,0
379,False,0
121,False,0
604,True,92
384,False,0
276,False,0
519,True,7
675,True,163
70,False,0
865,True,353
833,True,321
332,False,0
129,False,0
519,True,7
474,False,0
522,True,10
437,False,0
557,True,45
557,True,45
177,False,0
140,False,0
472,False,0
519,True,7
186,False,0
279,False,0
404,False,0
201,False,0
415,False,0
862,True,350
518,True,6
946,True,434
882,True,370
574,True,62
445,False,0
486,False,0
747,True,235
53,False,0
218,False,0
437,False,0
1489,True,977
38,False,0
261,False,0
464,False,0
510,False,0
418,False,0
607,True,95
556,True,44
99,False,0
500,False,0
477,False,0
604,True,92
279,False,0
815,True,303
1093,True,581
142,False,0
550,True,38
43,False,0
356,False,0
377,False,0
747,True,235
368,False,0
469,False,0
428,False,0
527,True,15
506,False,0
151,False,0
484,False,0
507,False,0
29,False,0
913,True,401
720,True,208
702,True,190
616,True,104
897,True,385
1016,True,504
1038,True,526
630,True,118
699,True,187
165,False,0
425,False,0
468,False,0
949,True,437
902,True,390
645,True,133
117,False,0
44,False,0
156,False,0
920,True,408
261,False,0
840,True,328
121,False,0
417,False,0
439,False,0
388,False,0
747,True,235
932,True,420
211,False,0
379,False,0
318,False,0
96,False,0
209,False,0
398,False,0
352,False,0
180,False,0
545,True,33
1000,True,488
932,True,420
151,False,0
84,False,0
480,False,0
528,True,16
471,False,0
595,True,83
470,False,0
323,False,0
261,False,0
514,True,2
245,False,0
392,False,0
613,True,101
588,True,76
277,False,0
1013,True,501
1043,True,531
296,False,0
535,True,23
381,False,0
457,False,0
405,False,0
21,False,0
634,True,122
292,False,0
125,False,0
555,True,43
120,False,0
205,False,0
188,False,0
1152,True,640
64,False,0
1357,True,845
534,True,22
463,False,0
709,True,197
1619,True,1107
443,False,0
608,True,96
1069,True,557
770,True,258
621,True,109
184,False,0
134,False,0
398,False,0
420,False,0
112,False,0
425,False,0
500,False,0
487,False,0
789,True,277
262,False,0
722,True,210
503,False,0
1692,True,1180
614,True,102
636,True,124
643,True,131
2182,True,1670
510,False,0
912,True,400
73,False,0
498,False,0
327,False,0
178,False,0
471,False,0
266,False,0
377,False,0
1182,True,670
460,False,0
377,False,0
346,False,0
735,True,223
171,False,0
2053,True,1541
675,True,163
498,False,0
339,False,0
111,False,0
92,False,0
354,False,0
874,True,362
782,True,270
725,True,213
1115,True,603
516,True,4
480,False,0
115,False,0
480,False,0
517,True,5
440,False,0
656,True,144
76,False,0
106,False,0
678,True,166
598,True,86
269,False,0
941,True,429
105,False,0
668,True,156
430,False,0
424,False,0
448,False,0
584,True,72
321,False,0
400,False,0
487,False,0
486,False,0
146,False,0
340,False,0
359,False,0
712,True,200
839,True,327
905,True,393
111,False,0
318,False,0
448,False,0
192,False,0
1087,True,575
519,True,7
867,True,355
2635,True,2123
1290,True,778
252,False,0
548,True,36
348,False,0
401,False,0
469,False,0
825,True,313
314,False,0
259,False,0
1202,True,690
543,True,31
1216,True,704
591,True,79
235,False,0
573,True,61
198,False,0
384,False,0
425,False,0
278,False,0
181,False,0
172,False,0
423,False,0
707,True,195
108,False,0
253,False,0
1181,True,669
628,True,116
1122,True,610
81,False,0
596,True,84
1279,True,767
1171,True,659
740,True,228
837,True,325
518,True,6
163,False,0
840,True,328
538,True,26
103,False,0
396,False,0
1117,True,605
598,True,86
282,False,0
500,False,0
786,True,274
395,False,0
140,False,0
541,True,29
494,False,0
628,True,116
459,False,0
774,True,262
168,False,0
396,False,0
202,False,0
385,False,0
661,True,149
2192,True,1680
318,False,0
437,False,0
490,False,0
383,False,0
510,False,0
480,False,0
463,False,0
159,False,0
639,True,127
1012,True,500
127,False,0
206,False,0
817,True,305
195,False,0
691,True,179
4311,True,3799
509,False,0
674,True,162
763,True,251
507,False,0
1094,True,582
289,False,0
513,True,1
123,False,0
202,False,0
137,False,0
515,True,3
454,False,0
740,True,228
730,True,218
1328,True,816
74,False,0
335,False,0
505,False,0
519,True,7
842,True,330
322,False,0
151,False,0
1149,True,637
1121,True,609
74,False,0
1204,True,692
923,True,411
459,False,0
433,False,0
1310,True,798
1432,True,920
1201,True,689
460,False,0
204,False,0
98,False,0
561,True,49
668,True,156
772,True,260
573,True,61
301,False,0
539,True,27
1131,True,619
329,False,0
308,False,0
140,False,0
812,True,300
591,True,79
234,False,0
824,True,312
114,False,0
19,False,0
71,False,0
253,False,0
382,False,0
606,True,94
798,True,286
920,True,408
239,False,0
727,True,215
844,True,332
197,False,0
401,False,0
518,True,6
115,False,0
491,False,0
571,True,59
613,True,101
80,False,0
620,True,108
338,False,0
128,False,0
454,False,0
1239,True,727
442,False,0
689,True,177
395,False,0
168,False,0
618,True,106
541,True,29
448,False,0
129,False,0
328,False,0
232,False,0
508,False,0
326,False,0
545,True,33
106,False,0
526,True,14
278,False,0
425,False,0
655,True,143
783,True,271
1130,True,618
999,True,487
1377,True,865
367,False,0
898,True,386
394,False,0
787,True,275
472,False,0
608,True,96
614,True,102
1008,True,496
1136,True,624
379,False,0
810,True,298
92,False,0
715,True,203
46,False,0
415,False,0
488,False,0
869,True,357
263,False,0
482,False,0
499,False,0
444,False,0
894,True,382
667,True,155
123,False,0
131,False,0
289,False,0
584,True,72
875,True,363
501,False,0
505,False,0
479,False,0
818,True,306
404,False,0
934,True,422
102,False,0
89,False,0
714,True,202
410,False,0
529,True,17
612,True,100
209,False,0
663,True,151
225,False,0
496,False,0
681,True,169
704,True,192
104,False,0
303,False,0
452,False,0
708,True,196
635,True,123
530,True,18
151,False,0
139,False,0
348,False,0
32,False,0
29,False,0
102,False,0
607,True,95
131,False,0
367,False,0
1246,True,734
496,False,0
26,False,0
410,False,0
522,True,10
196,False,0
574,True,62
1153,True,641
492,False,0
785,True,273
694,True,182
368,False,0
816,True,304
554,True,42
408,False,0
322,False,0
866,True,354
988,True,476
429,False,0
558,True,46
138,False,0
175,False,0
136,False,0
1060,True,548
147,False,0
437,False,0
371,False,0
110,False,0
421,False,0
329,False,0
166,False,0
284,False,0
231,False,0
96,False,0
201,False,0
194,False,0
479,False,0
114,False,0
292,False,0
914,True,402
650,True,138
456,False,0
914,True,402
131,False,0
482,False,0
292,False,0
404,False,0
99,False,0
498,False,0
450,False,0
546,True,34
679,True,167
461,False,0
1234,True,722
466,False,0
404,False,0
1107,True,595
192,False,0
582,True,70
416,False,0
223,False,0
116,False,0
635,True,123
494,False,0
115,False,0
735,True,223
194,False,0
1285,True,773
486,False,0
662,True,150
478,False,0
660,True,148
553,True,41
377,False,0
962,True,450
743,True,231
737,True,225
53,False,0
510,False,0
740,True,228
124,False,0
416,False,0
503,False,0
608,True,96
335,False,0
833,True,321
256,False,0
697,True,185
814,True,302
550,True,38
22,False,0
677,True,165
140,False,0
551,True,39
898,True,386
275,False,0
684,True,172
522,True,10
521,True,9
537,True,25
1183,True,671
550,True,38
896,True,384
614,True,102
496,False,0
218,False,0
709,True,197
391,False,0
1339,True,827
179,False,0
192,False,0
554,True,42
98,False,0
72,False,0
344,False,0
1051,True,539
5125,True,4613
673,True,161
935,True,423
523,True,11
455,False,0
141,False,0
439,False,0
110,False,0
957,True,445
464,False,0
115,False,0
26,False,0
382,False,0
293,False,0
821,True,309
422,False,0
811,True,299
380,False,0
651,True,139
819,True,307
363,False,0
583,True,71
45,False,0
657,True,145
118,False,0
396,False,0
967,True,455
432,False,0
55,False,0
24,False,0
321,False,0
892,True,380
1331,True,819
460,False,0
360,False,0
414,False,0
1032,True,520
92,False,0
200,False,0
249,False,0
448,False,0
452,False,0
826,True,314
896,True,384
476,False,0
316,False,0
719,True,207
240,False,0
194,False,0
60,False,0
96,False,0
567,True,55
496,False,0
128,False,0
378,False,0
666,True,154
1039,True,527
484,False,0
422,False,0
43,False,0
922,True,410
89,False,0
596,True,84
430,False,0
907,True,395
617,True,105
148,False,0
514,True,2
252,False,0
239,False,0
845,True,333
1065,True,553
1114,True,602
139,False,0
254,False,0
674,True,162
350,False,0
769,True,257
969,True,457
1445,True,933
135,False,0
424,False,0
1356,True,844
555,True,43
565,True,53
748,True,236
215,False,0
168,False,0
412,False,0
266,False,0
86,False,0
305,False,0
855,True,343
340,False,0
447,False,0
496,False,0
579,True,67
646,True,134
591,True,79
360,False,0
707,True,195
566,True,54
1075,True,563
4426,True,3914
145,False,0
137,False,0
488,False,0
99,False,0
390,False,0
64,False,0
156,False,0
2057,True,1545
540,True,28
433,False,0
715,True,203
537,True,25
656,True,144
368,False,0
605,True,93
446,False,0
407,False,0
297,False,0
498,False,0
894,True,382
178,False,0
371,False,0
1604,True,1092
520,True,8
863,True,351
354,False,0
379,False,0
50,False,0
964,True,452
515,True,3
179,False,0
469,False,0
591,True,79
336,False,0
269,False,0
510,False,0
1637,True,1125
193,False,0
524,True,12
535,True,23
25,False,0
400,False,0
129,False,0
638,True,126
515,True,3
1529,True,1017
686,True,174
2074,True,1562
648,True,136
799,True,287
143,False,0
565,True,53
488,False,0
989,True,477
1034,True,522
362,False,0
489,False,0
985,True,473
558,True,46
351,False,0
250,False,0
121,False,0
460,False,0
1289,True,777
518,True,6
113,False,0
28,False,0
1071,True,559
603,True,91
1598,True,1086
116,False,0
1211,True,699
339,False,0
505,False,0
319,False,0
3778,True,3266
150,False,0
764,True,252
175,False,0
73,False,0
506,False,0
147,False,0
817,True,305
107,False,0
885,True,373
792,True,280
16,False,0
139,False,0
26,False,0
540,True,28
968,True,456
119,False,0
279,False,0
2753,True,2241
580,True,68
880,True,368
627,True,115
168,False,0
252,False,0
63,False,0
19,False,0
759,True,247
177,False,0
1004,True,492
570,True,58
195,False,0
278,False,0
522,True,10
754,True,242
1370,True,858
498,False,0
291,False,0
396,False,0
1024,True,512
254,False,0
104,False,0
298,False,0
973,True,461
737,True,225
673,True,161
541,True,29
292,False,0
135,False,0
78,False,0
465,False,0
1389,True,877
33,False,0
448,False,0
110,False,0
122,False,0
769,True,257
382,False,0
395,False,0
909,True,397
1192,True,680
212,False,0
803,True,291
431,False,0
623,True,111
518,True,6
440,False,0
144,False,0
527,True,15
483,False,0
130,False,0
556,True,44
282,False,0
136,False,0
766,True,254
370,False,0
394,False,0
514,True,2
598,True,86
639,True,127
563,True,51
543,True,31
25,False,0
425,False,0
414,False,0
473,False,0
891,True,379
1164,True,652
285,False,0
661,True,149
515,True,3
516,True,4
248,False,0
81,False,0
868,True,356
93,False,0
473,False,0
212,False,0
730,True,218
399,False,0
719,True,207
643,True,131
525,True,13
608,True,96
309,False,0
310,False,0
698,True,186
469,False,0
479,False,0
628,True,116
468,False,0
347,False,0
442,False,0
260,False,0
430,False,0
164,False,0
618,True,106
466,False,0
884,True,372
447,False,0
144,False,0
157,False,0
1398,True,886
735,True,223
215,False,0
530,True,18
251,False,0
1076,True,564
409,False,0
148,False,0
495,False,0
295,False,0
282,False,0
262,False,0
1064,True,552
578,True,66
238,False,0
45,False,0
210,False,0
456,False,0
1122,True,610
311,False,0
301,False,0
135,False,0
449,False,0
385,False,0
121,False,0
48,False,0
357,False,0
282,False,0
883,True,371
386,False,0
964,True,452
312,False,0
191,False,0
447,False,0
506,False,0
1050,True,538
448,False,0
378,False,0
296,False,0
57,False,0
583,True,71
467,False,0
543,True,31
1653,True,1141
973,True,461
289,False,0
469,False,0
381,False,0
569,True,57
370,False,0
440,False,0
527,True,15
487,False,0
447,False,0
1092,True,580
265,False,0
661,True,149
484,False,0
599,True,87
716,True,204
312,False,0
122,False,0
17,False,0
1393,True,881
740,True,228
400,False,0
741,True,229
474,False,0
1086,True,574
684,True,172
180,False,0
284,False,0
431,False,0
589,True,77
359,False,0
462,False,0
1068,True,556
467,False,0
659,True,147
205,False,0
535,True,23
246,False,0
632,True,120
1229,True,717
21,False,0
418,False,0
387,False,0
780,True,268
583,True,71
406,False,0
304,False,0
348,False,0
469,False,0
499,False,0
1796,True,1284
714,True,202
927,True,415
103,False,0
544,True,32
773,True,261
988,True,476
495,False,0
823,True,311
1913,True,1401
526,True,14
558,True,46
497,False,0
720,True,208
224,False,0
124,False,0
569,True,57
617,True,105
656,True,144
671,True,159
494,False,0
495,False,0
916,True,404
703,True,191
121,False,0
1225,True,713
735,True,223
364,False,0
656,True,144
758,True,246
409,False,0
436,False,0
282,False,0
101,False,0
398,False,0
592,True,80
3525,True,3013
134,False,0
574,True,62
411,False,0
822,True,310
408,False,0
247,False,0
654,True,142
837,True,325
504,False,0
446,False,0
470,False,0
410,False,0
39,False,0
306,False,0
815,True,303
746,True,234
123,False,0
225,False,0
382,False,0
633,True,121
525,True,13
711,True,199
390,False,0
102,False,0
78,False,0
459,False,0
427,False,0
713,True,201
517,True,5
539,True,27
209,False,0
56,False,0
319,False,0
319,False,0
444,False,0
159,False,0
303,False,0
227,False,0
402,False,0
880,True,368
708,True,196
542,True,30
372,False,0
502,False,0
350,False,0
476,False,0
432,False,0
828,True,316
127,False,0
122,False,0
837,True,325
415,False,0
1279,True,767
216,False,0
502,False,0
128,False,0
879,True,367
344,False,0
436,False,0
134,False,0
649,True,137
130,False,0
363,False,0
261,False,0
36,False,0
712,True,200
505,False,0
176,False,0
523,True,11
389,False,0
134,False,0
643,True,131
937,True,425
465,False,0
372,False,0
509,False,0
659,True,147
509,False,0
22,False,0
119,False,0
489,False,0
566,True,54
182,False,0
396,False,0
126,False,0
450,False,0
975,True,463
180,False,0
131,False,0
1343,True,831
514,True,2
156,False,0
335,False,0
570,True,58
1084,True,572
337,False,0
608,True,96
184,False,0
771,True,259
1199,True,687
1081,True,569
134,False,0
473,False,0
30,False,0
783,True,271
1047,True,535
1151,True,639
837,True,325
47,False,0
1162,True,650
471,False,0
576,True,64
521,True,9
548,True,36
348,False,0
469,False,0
36,False,0
417,False,0
66,False,0
84,False,0
426,False,0
816,True,304
2825,True,2313
266,False,0
432,False,0
67,False,0
508,False,0
562,True,50
305,False,0
233,False,0
289,False,0
480,False,0
707,True,195
486,False,0
623,True,111
1494,True,982
85,False,0
405,False,0
569,True,57
822,True,310
7207,True,6695
531,True,19
685,True,173
389,False,0
75,False,0
204,False,0
301,False,0
275,False,0
117,False,0
468,False,0
139,False,0
519,True,7
303,False,0
497,False,0
636,True,124
1421,True,909
323,False,0
81,False,0
828,True,316
169,False,0
487,False,0
111,False,0
715,True,203
390,False,0
822,True,310
1013,True,501
98,False,0
1057,True,545
97,False,0
678,True,166
305,False,0
754,True,242
536,True,24
99,False,0
555,True,43
908,True,396
586,True,74
329,False,0
1134,True,622
101,False,0
529,True,17
1383,True,871
1320,True,808
882,True,370
1226,True,714
383,False,0
512,False,0
230,False,0
445,False,0
386,False,0
443,False,0
437,False,0
275,False,0
344,False,0
374,False,0
250,False,0
181,False,0
621,True,109
530,True,18
727,True,215
438,False,0
777,True,265
118,False,0
322,False,0
551,True,39
371,False,0
412,False,0
179,False,0
228,False,0
130,False,0
659,True,147
685,True,173
715,True,203
961,True,449
99,False,0
655,True,143
231,False,0
610,True,98
300,False,0
396,False,0
310,False,0
878,True,366
179,False,0
856,True,344
650,True,138
1087,True,575
687,True,175
567,True,55
603,True,91
119,False,0
409,False,0
761,True,249
714,True,202
471,False,0
193,False,0
672,True,160
414,False,0
480,False,0
629,True,117
529,True,17
103,False,0
108,False,0
234,False,0
587,True,75
545,True,33
77,False,0
31,False,0
1307,True,795
450,False,0
23,False,0
61,False,0
412,False,0
793,True,281
1426,True,914
475,False,0
891,True,379
574,True,62
293,False,0
28,False,0
1185,True,673
201,False,0
400,False,0
110,False,0
605,True,93
450,False,0
416,False,0
529,True,17
349,False,0
1304,True,792
230,False,0
617,True,105
754,True,242
88,False,0
619,True,107
118,False,0
653,True,141
519,True,7
530,True,18
111,False,0
738,True,226
300,False,0
596,True,84
456,False,0
338,False,0
363,False,0
978,True,466
677,True,165
424,False,0
625,True,113
2160,True,1648
89,False,0
249,False,0
133,False,0
266,False,0
237,False,0
545,True,33
536,True,24
980,True,468
555,True,43
546,True,34
128,False,0
396,False,0
231,False,0
712,True,200
57,False,0
223,False,0
124,False,0
839,True,327
1000,True,488
51,False,0
709,True,197
261,False,0
259,False,0
501,False,0
995,True,483
457,False,0
513,True,1
571,True,59
268,False,0
408,False,0
549,True,37
423,False,0
571,True,59
668,True,156
519,True,7
625,True,113
896,True,384
765,True,253
460,False,0
1357,True,845
83,False,0
227,False,0
310,False,0
1250,True,738
742,True,230
351,False,0
1686,True,1174
111,False,0
409,False,0
467,False,0
886,True,374
996,True,484
437,False,0
448,False,0
560,True,48
755,True,243
278,False,0
452,False,0
364,False,0
603,True,91
757,True,245
147,False,0
404,False,0
1459,True,947
672,True,160
841,True,329
1033,True,521
164,False,0
376,False,0
875,True,363
159,False,0
463,False,0
522,True,10
129,False,0
494,False,0
157,False,0
536,True,24
144,False,0
663,True,151
205,False,0
493,False,0
686,True,174
1025,True,513
555,True,43
884,True,372
294,False,0
77,False,0
89,False,0
699,True,187
325,False,0
586,True,74
784,True,272
142,False,0
848,True,336
71,False,0
605,True,93
1031,True,519
409,False,0
39,False,0
983,True,471
400,False,0
468,False,0
317,False,0
480,False,0
508,False,0
182,False,0
715,True,203
596,True,84
2012,True,1500
98,False,0
1116,True,604
177,False,0
334,False,0
741,True,229
388,False,0
495,False,0
840,True,328
474,False,0
561,True,49
464,False,0
106,False,0
377,False,0
776,True,264
435,False,0
327,False,0
1190,True,678
880,True,368
487,False,0
26,False,0
188,False,0
734,True,222
132,False,0
1136,True,624
598,True,86
308,False,0
394,False,0
103,False,0
110,False,0
224,False,0
537,True,25
703,True,191
501,False,0
185,False,0
278,False,0
847,True,335
24,False,0
689,True,177
496,False,0
23,False,0
609,True,97
197,False,0
672,True,160
561,True,49
1121,True,609
284,False,0
509,False,0
545,True,33
485,False,0
360,False,0
1239,True,727
1009,True,497
454,False,0
401,False,0
464,False,0
286,False,0
544,True,32
553,True,41
481,False,0
371,False,0
649,True,137
373,False,0
21,False,0
414,False,0
88,False,0
555,True,43
280,False,0
784,True,272
478,False,0
321,False,0
654,True,142
768,True,256
3472,True,2960
143,False,0
459,False,0
369,False,0
361,False,0
260,False,0
807,True,295
363,False,0
112,False,0
823,True,311
170,False,0
698,True,186
1055,True,543
286,False,0
457,False,0
112,False,0
288,False,0
637,True,125
849,True,337
515,True,3
173,False,0
473,False,0
225,False,0
273,False,0
224,False,0
17,False,0
322,False,0
707,True,195
500,False,0
659,True,147
492,False,0
140,False,0
386,False,0
344,False,0
121,False,0
491,False,0
774,True,262
1122,True,610
598,True,86
158,False,0
1035,True,523
281,False,0
65,False,0
358,False,0
366,False,0
23,False,0
275,False,0
131,False,0
544,True,32
231,False,0
532,True,20
21,False,0
460,False,0
464,False,0
452,False,0
550,True,38
711,True,199
477,False,0
469,False,0
694,True,182
508,False,0
288,False,0
42,False,0
961,True,449
424,False,0
429,False,0
477,False,0
102,False,0
394,False,0
621,True,109
444,False,0
596,True,84
406,False,0
826,True,314
550,True,38
797,True,285
844,True,332
92,False,0
684,True,172
971,True,459
197,False,0
741,True,229
599,True,87
495,False,0
618,True,106
297,False,0
454,False,0
424,False,0
433,False,0
86,False,0
1431,True,919
76,False,0
585,True,73
923,True,411
513,True,1
125,False,0
1846,True,1334
635,True,123
939,True,427
114,False,0
533,True,21
489,False,0
493,False,0
669,True,157
492,False,0
687,True,175
492,False,0
612,True,100
638,True,126
556,True,44
755,True,243
446,False,0
529,True,17
417,False,0
562,True,50
333,False,0
605,True,93
1422,True,910
84,False,0
261,False,0
677,True,165
525,True,13
182,False,0
1170,True,658
495,False,0
124,False,0
364,False,0
61,False,0
438,False,0
22,False,0
493,False,0
797,True,285
750,True,238
1196,True,684
459,False,0
679,True,167
862,True,350
273,False,0
67,False,0
174,False,0
664,True,152
499,False,0
525,True,13
553,True,41
612,True,100
238,False,0
1000,True,488
761,True,249
742,True,230
93,False,0
814,True,302
287,False,0
474,False,0
625,True,113
910,True,398
582,True,70
339,False,0
429,False,0
132,False,0
535,True,23
264,False,0
592,True,80
1602,True,1090
451,False,0
889,True,377
476,False,0
245,False,0
687,True,175
799,True,287
797,True,285
357,False,0
390,False,0
551,True,39
407,False,0
1169,True,657
763,True,251
532,True,20
284,False,0
770,True,258
130,False,0
70,False,0
436,False,0
278,False,0
810,True,298
107,False,0
502,False,0
277,False,0
433,False,0
96,False,0
393,False,0
695,True,183
564,True,52
418,False,0
1239,True,727
754,True,242
680,True,168
568,True,56
624,True,112
154,False,0
277,False,0
508,False,0
111,False,0
1163,True,651
420,False,0
136,False,0
57,False,0
446,False,0
475,False,0
1460,True,948
28,False,0
853,True,341
531,True,19
835,True,323
83,False,0
159,False,0
567,True,55
70,False,0
513,True,1
1078,True,566
351,False,0
546,True,34
532,True,20
249,False,0
212,False,0
662,True,150
236,False,0
696,True,184
1603,True,1091
292,False,0
458,False,0
140,False,0
353,False,0
534,True,22
855,True,343
868,True,356
550,True,38
1984,True,1472
436,False,0
292,False,0
611,True,99
97,False,0
260,False,0
101,False,0
470,False,0
432,False,0
456,False,0
329,False,0
119,False,0
1282,True,770
1178,True,666
506,False,0
1025,True,513
733,True,221
992,True,480
727,True,215
48,False,0
1087,True,575
508,False,0
237,False,0
579,True,67
338,False,0
236,False,0
526,True,14
